"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060688","regulation of morphogenesis of a branching structure","11/2715","52/18986",0.211538461538462,1.47928885111206,1.41371187957434,0.115074547126373,0.407055017121138,0.349305767089334,"FGFR1/BMP7/NTN4/SOX9/LRRK2/ESR1/MAP3K13/FGFR2/AGT/HGF/SOX8",11
"GO:1903539","protein localization to postsynaptic membrane","11/2715","52/18986",0.211538461538462,1.47928885111206,1.41371187957434,0.115074547126373,0.407055017121138,0.349305767089334,"SCRIB/RAB11A/VPS35/NSG1/NETO1/ERBB2/TRAF6/DAG1/GRIN2A/LRRC7/IQSEC2",11
"GO:0006835","dicarboxylic acid transport","20/2715","106/18986",0.188679245283019,1.31943430973974,1.34715197994602,0.115749481519247,0.407055017121138,0.349305767089334,"GFAP/SNCA/SLC25A12/SLC19A1/TTYH2/LRRC8B/SLC25A18/CLN8/GJA1/SLC1A6/KCNJ10/ATP1A2/RAB3GAP1/SLC3A1/SLC1A4/SLC25A32/FOLR2/SLC7A11/AVPR1A/GRM2",20
"GO:0000723","telomere maintenance","29/2715","162/18986",0.179012345679012,1.25183366300616,1.31491726527916,0.116478958807741,0.407055017121138,0.349305767089334,"TERF2IP/XRCC6/INO80D/ZNF365/CCT2/LMNA/RPA3/SLF2/CCT4/RAD51C/MAP2K7/KLF4/NVL/ATR/RECQL4/SMG1/DHX36/HSP90AB1/UCHL5/TP53/ATM/CCT7/SLF1/RPA1/ERCC1/ATRX/FEN1/PRKCQ/TFIP11",29
"GO:0007368","determination of left/right symmetry","25/2715","137/18986",0.182481751824818,1.27609522657311,1.3248237945763,0.116581489141269,0.407055017121138,0.349305767089334,"DVL2/MEF2C/NOMO3/ASB2/OVOL2/NOTCH2/GJA1/APLNR/NEK8/TBX6/MKKS/ARL6/DAAM2/BBS7/FOXF1/DNAAF11/TBX3/ENG/DYNC2LI1/RIPPLY2/CFC1/RPGRIP1L/FGF8/CFAP52/MICAL2",25
"GO:0048565","digestive tract development","25/2715","137/18986",0.182481751824818,1.27609522657311,1.3248237945763,0.116581489141269,0.407055017121138,0.349305767089334,"DCHS1/CBFA2T2/PCSK5/NKX2-2/RARRES2/SOX9/OVOL2/CCKBR/TGFB2/BCL2/GLI3/ASCL1/TIGAR/YAP1/RET/BBS7/SOX10/FOXF1/KCNQ1/CLDN18/PDGFRA/FGFR2/GLI2/IL6ST/HES1",25
"GO:0007029","endoplasmic reticulum organization","19/2715","100/18986",0.19,1.32867034990792,1.34608854859822,0.116736547552041,0.407055017121138,0.349305767089334,"EMC4/NOMO3/WNK1/RTN1/VAPA/REEP1/VCPIP1/LRRK2/TRAM1L1/RETREG1/ATL1/EMC3/REEP5/SEC16B/RAB3GAP1/LNPK/EMC9/CACNA1S/TMEM170A",19
"GO:0044784","metaphase/anaphase transition of cell cycle","19/2715","100/18986",0.19,1.32867034990792,1.34608854859822,0.116736547552041,0.407055017121138,0.349305767089334,"DYNC1LI1/ZNF207/IK/MAP3K20/CUL3/DPF3/CCNB1/MAD2L1BP/ANAPC5/SPDL1/SMARCA4/MAD2L1/PCID2/ATM/TEX14/RIOK2/SMARCA2/ZW10/ACTL6B",19
"GO:0071229","cellular response to acid chemical","19/2715","100/18986",0.19,1.32867034990792,1.34608854859822,0.116736547552041,0.407055017121138,0.349305767089334,"CEBPB/NSMF/FYN/RRAGA/COL1A1/CUL3/ZEB1/STAMBPL1/MTOR/LAMTOR2/IPO5/LARS1/CPEB4/COL5A2/PDGFRA/RRAGB/PTGS2/SESN3/AVPR1A",19
"GO:0006814","sodium ion transport","43/2715","251/18986",0.171314741035857,1.19800429956051,1.28993470695364,0.11673727292639,0.407055017121138,0.349305767089334,"FGF12/KLHL24/FGF14/ATP1B2/WNK1/SLC4A11/SCN8A/AHCYL1/SGK1/ASIC4/PTPN3/NKAIN4/PER1/SLC38A1/CHP1/FXYD6/SLC38A3/SLC13A4/SLC9A6/SLC5A3/SLC6A15/SCN2A/SLC8A3/SCN2B/MLLT6/ATP1A1/COMMD1/ATP1A2/ATP1A3/WNK2/SLC9A7/FGF13/GRIN2A/KCNQ1/GRIN1/MAGED2/SCN1A/SLC38A4/SLC9B2/SLC5A7/NEDD4L/ANK3/AGT",43
"GO:0048608","reproductive structure development","52/2715","309/18986",0.168284789644013,1.17681584389732,1.28005890032211,0.116801071904572,0.407055017121138,0.349305767089334,"SAFB2/CEBPB/SOD1/FLNA/NR2F2/BMP7/SLIT2/SOX9/YBX3/STK11/FOXC1/KITLG/UBE3A/ID4/TGFB2/BCL2/MSH2/PTCH1/INSR/GJA1/RAB13/ADGRG1/MKKS/ROBO2/GREB1L/FEM1B/LFNG/ESR1/CHD7/DHCR24/DNAAF11/TBX3/SERPINF1/RBP4/INHBB/PDGFRA/ATM/FGFR2/ADAM32/ADAMTS1/SRD5A1/ERCC1/ZFPM2/ATRX/IMMP2L/FGF8/RARA/BRIP1/AFP/EAF2/SDC1/SOX8",52
"GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","12/2715","58/18986",0.206896551724138,1.44682796723185,1.39214693749434,0.116940167852328,0.407055017121138,0.349305767089334,"TNRC6B/ZFP36L1/SYNCRIP/ZFP36L2/CNOT9/CNOT10/CNOT6L/DHX36/CAPRIN1/SAMD4A/CNOT3/DCPS",12
"GO:0032786","positive regulation of DNA-templated transcription, elongation","12/2715","58/18986",0.206896551724138,1.44682796723185,1.39214693749434,0.116940167852328,0.407055017121138,0.349305767089334,"CDK13/MED16/MED21/LEO1/MED7/MED14/GTF2F1/MED8/MED26/MED6/BTBD18/PWWP2A",12
"GO:0033047","regulation of mitotic sister chromatid segregation","12/2715","58/18986",0.206896551724138,1.44682796723185,1.39214693749434,0.116940167852328,0.407055017121138,0.349305767089334,"DYNC1LI1/ZNF207/IK/CCNB1/MAD2L1BP/NUMA1/SPDL1/MAD2L1/PCID2/ATM/TEX14/ZW10",12
"GO:0045010","actin nucleation","12/2715","58/18986",0.206896551724138,1.44682796723185,1.39214693749434,0.116940167852328,0.407055017121138,0.349305767089334,"HIP1R/ARPC3/GSN/SPIRE2/ARF1/WASHC3/ACTR2/MAGEL2/ABI2/IQGAP2/CORO1A/WASF2",12
"GO:0060986","endocrine hormone secretion","12/2715","58/18986",0.206896551724138,1.44682796723185,1.39214693749434,0.116940167852328,0.407055017121138,0.349305767089334,"RAB11FIP3/FGFR1/AQP1/GJA1/TRPV6/TBX3/INHBB/KCNQ1/CRH/ECRG4/AGT/FOXD1",12
"GO:1990928","response to amino acid starvation","12/2715","58/18986",0.206896551724138,1.44682796723185,1.39214693749434,0.116940167852328,0.407055017121138,0.349305767089334,"FLCN/TFEB/RRAGA/ITFG2/MTOR/SEH1L/LARS1/MIOS/SAR1A/RRAGB/PRKCH/SESN3",12
"GO:0044403","biological process involved in symbiotic interaction","54/2715","322/18986",0.167701863354037,1.17273943927799,1.27702727654787,0.117037639938542,0.407055017121138,0.349305767089334,"PPIA/TRIM8/NAPEPLD/HSPA8/CHMP5/SNX3/HTR2A/CDC42/VAPA/FBXL2/ROMO1/CXCR4/REST/EPHA2/ITGB5/GSN/FBLN1/PPARA/INSR/LGALS9/STOM/HSPA1B/IFIT1/TRIM38/EXOC2/CD81/SMARCA4/HSPA1A/HSP90AB1/DAG1/LGALS1/EXOC7/IFITM1/NECTIN3/HDAC1/INHBB/ARL8B/INPP5K/GSDMB/SIVA1/CHMP2B/PF4/CHMP2A/PHB1/HMGA2/PPID/IDE/IFITM3/TRIM58/TRIM10/CFL1/PIKFYVE/CCL5/CAV1",54
"GO:0001893","maternal placenta development","8/2715","35/18986",0.228571428571429,1.59840042094186,1.4474145762341,0.117114572136142,0.407055017121138,0.349305767089334,"PPARD/NR2F2/PARP2/DAZAP1/PRDX3/STC1/PTN/PTGS2",8
"GO:0006884","cell volume homeostasis","8/2715","35/18986",0.228571428571429,1.59840042094186,1.4474145762341,0.117114572136142,0.407055017121138,0.349305767089334,"WNK1/AQP1/GPRC5B/SLC12A7/AQP11/SLC12A5/SHANK3/AQP4",8
"GO:0010614","negative regulation of cardiac muscle hypertrophy","8/2715","35/18986",0.228571428571429,1.59840042094186,1.4474145762341,0.117114572136142,0.407055017121138,0.349305767089334,"RGS4/FOXO1/LMNA/TNFRSF1A/TNFRSF1B/PPARA/MLIP/RGS2",8
"GO:0050775","positive regulation of dendrite morphogenesis","8/2715","35/18986",0.228571428571429,1.59840042094186,1.4474145762341,0.117114572136142,0.407055017121138,0.349305767089334,"STAU2/CDKL5/PAFAH1B1/DHX36/CAPRIN1/CUX1/CAPRIN2/EPHA4",8
"GO:0090075","relaxation of muscle","8/2715","35/18986",0.228571428571429,1.59840042094186,1.4474145762341,0.117114572136142,0.407055017121138,0.349305767089334,"SOD1/ATP2A2/GSN/ATP1A1/ATP1A2/RGS2/SLN/P2RY1",8
"GO:0110110","positive regulation of animal organ morphogenesis","8/2715","35/18986",0.228571428571429,1.59840042094186,1.4474145762341,0.117114572136142,0.407055017121138,0.349305767089334,"FGFR1/PRKCB/SOX9/MSX1/ROBO2/DKK1/FGF8/SOX8",8
"GO:1902275","regulation of chromatin organization","8/2715","35/18986",0.228571428571429,1.59840042094186,1.4474145762341,0.117114572136142,0.407055017121138,0.349305767089334,"ATF7IP/TAL1/BAZ1A/MPHOSPH8/ATF7IP2/JPX/SAMD1/SETD5",8
"GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","6/2715","24/18986",0.25,1.74825046040516,1.49828226079505,0.117271396835385,0.407055017121138,0.349305767089334,"COX5B/COX7B/COX6B1/COX6C/NDUFA4/COX5A",6
"GO:0007042","lysosomal lumen acidification","6/2715","24/18986",0.25,1.74825046040516,1.49828226079505,0.117271396835385,0.407055017121138,0.349305767089334,"ATP6V1D/ATP6V1H/TCIRG1/LAMP2/ATP6V1A/ATP6AP2",6
"GO:0021871","forebrain regionalization","6/2715","24/18986",0.25,1.74825046040516,1.49828226079505,0.117271396835385,0.407055017121138,0.349305767089334,"LHX2/GLI3/ADGRG1/EMX2/EMX1/FGF8",6
"GO:0030539","male genitalia development","6/2715","24/18986",0.25,1.74825046040516,1.49828226079505,0.117271396835385,0.407055017121138,0.349305767089334,"GREB1L/DHCR24/TBX3/PDGFRA/SRD5A1/FGF8",6
"GO:0031145","anaphase-promoting complex-dependent catabolic process","6/2715","24/18986",0.25,1.74825046040516,1.49828226079505,0.117271396835385,0.407055017121138,0.349305767089334,"ANAPC16/CUL3/ANAPC5/ANAPC10/UBE2S/ECRG4",6
"GO:0042438","melanin biosynthetic process","6/2715","24/18986",0.25,1.74825046040516,1.49828226079505,0.117271396835385,0.407055017121138,0.349305767089334,"TYRP1/CTNS/OPN3/OCA2/DDT/SLC7A11",6
"GO:0045061","thymic T cell selection","6/2715","24/18986",0.25,1.74825046040516,1.49828226079505,0.117271396835385,0.407055017121138,0.349305767089334,"ITPKB/STK11/GLI3/TOX/ATG5/DOCK2",6
"GO:0045844","positive regulation of striated muscle tissue development","6/2715","24/18986",0.25,1.74825046040516,1.49828226079505,0.117271396835385,0.407055017121138,0.349305767089334,"MEF2C/NACA/BCL2/GJA1/MRTFB/FLOT1",6
"GO:0046039","GTP metabolic process","6/2715","24/18986",0.25,1.74825046040516,1.49828226079505,0.117271396835385,0.407055017121138,0.349305767089334,"NME1/EFL1/RAN/LRRK2/AK4/NME7",6
"GO:0048636","positive regulation of muscle organ development","6/2715","24/18986",0.25,1.74825046040516,1.49828226079505,0.117271396835385,0.407055017121138,0.349305767089334,"MEF2C/NACA/BCL2/GJA1/MRTFB/FLOT1",6
"GO:0062099","negative regulation of programmed necrotic cell death","6/2715","24/18986",0.25,1.74825046040516,1.49828226079505,0.117271396835385,0.407055017121138,0.349305767089334,"SLC25A4/YBX3/PELI1/ARHGEF2/NOL3/CAV1",6
"GO:0097066","response to thyroid hormone","6/2715","24/18986",0.25,1.74825046040516,1.49828226079505,0.117271396835385,0.407055017121138,0.349305767089334,"STK11/BRD8/RDX/INHBB/HES1/THRB",6
"GO:1900407","regulation of cellular response to oxidative stress","6/2715","24/18986",0.25,1.74825046040516,1.49828226079505,0.117271396835385,0.407055017121138,0.349305767089334,"OXR1/BMP7/NCOA7/SLC25A14/CD36/SLC7A11",6
"GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","6/2715","24/18986",0.25,1.74825046040516,1.49828226079505,0.117271396835385,0.407055017121138,0.349305767089334,"HIP1R/SLC25A5/TMEM14A/SLC25A4/HSPA1A/SIVA1",6
"GO:1901863","positive regulation of muscle tissue development","6/2715","24/18986",0.25,1.74825046040516,1.49828226079505,0.117271396835385,0.407055017121138,0.349305767089334,"MEF2C/NACA/BCL2/GJA1/MRTFB/FLOT1",6
"GO:1903429","regulation of cell maturation","6/2715","24/18986",0.25,1.74825046040516,1.49828226079505,0.117271396835385,0.407055017121138,0.349305767089334,"BCL2/LRRK2/TBX6/RET/MAP3K13/TRIM58",6
"GO:1903861","positive regulation of dendrite extension","6/2715","24/18986",0.25,1.74825046040516,1.49828226079505,0.117271396835385,0.407055017121138,0.349305767089334,"SYT1/CXCR4/RIMS2/UNC13A/SYT2/NEDD4L",6
"GO:0021954","central nervous system neuron development","18/2715","94/18986",0.191489361702128,1.33908545903374,1.34622366257181,0.117580670109671,0.407441435424925,0.349637363891596,"TAOK1/DCLK1/NFIB/SLIT2/HPRT1/ASCL1/AGTPBP1/ROBO2/PAFAH1B1/PLXNA3/B4GALT6/FGFR2/GLI2/EPHA4/FGF8/GATA2/NRP2/DISC1",18
"GO:0042475","odontogenesis of dentin-containing tooth","18/2715","94/18986",0.191489361702128,1.33908545903374,1.34622366257181,0.117580670109671,0.407441435424925,0.349637363891596,"BMP7/PRKCB/BMPR1A/MSX1/FOXC1/PPARA/LRP4/TCIRG1/GLI3/TRAF6/DLX1/SOSTDC1/HDAC1/RSPO2/PDGFRA/GLI2/FGF8/CSF3R",18
"GO:0140115","export across plasma membrane","18/2715","94/18986",0.191489361702128,1.33908545903374,1.34622366257181,0.117580670109671,0.407441435424925,0.349637363891596,"ATP1B2/CALM2/SLC27A1/CALM1/SLC29A4/GJA1/ATP2B3/FXYD6/KCNE4/SLC35G1/TMEM163/ATP1A1/ATP1A2/ATP1A3/SLC30A4/KCNQ1/PDZK1/KCNIP2",18
"GO:0033013","tetrapyrrole metabolic process","13/2715","64/18986",0.203125,1.42045349907919,1.3762823304556,0.118094924224645,0.408377779112786,0.350440867684427,"BLVRA/TMEM14A/TMEM14B/HMOX2/SUCLA2/IREB2/MMADHC/ALAS2/IBA57/SLCO2B1/CLYBL/BLVRB/FECH",13
"GO:0000077","DNA damage checkpoint signaling","24/2715","131/18986",0.183206106870229,1.28116064273966,1.31904618469337,0.118193378161209,0.408377779112786,0.350440867684427,"PIDD1/TAOK1/MBTPS2/MAP3K20/BRSK1/GTSE1/MSH2/RNASEH2B/CCAR2/ATR/FEM1B/RINT1/MUC1/LYN/EME2/CEP63/BABAM2/TP53/FOXN3/ATM/MBTPS1/RPS27L/BRIP1/CLSPN",24
"GO:0055007","cardiac muscle cell differentiation","24/2715","131/18986",0.183206106870229,1.28116064273966,1.31904618469337,0.118193378161209,0.408377779112786,0.350440867684427,"RGS4/MEF2C/LMNA/PARP2/ASB2/BMPR1A/TCAP/ACTN2/MAP2K4/NRG1/PPARA/FHOD3/NOX4/IGF1/MTOR/ATG5/PDLIM5/RGS2/DKK1/TBX3/SYNE1/FHL2/PDGFRA/RARA",24
"GO:0003407","neural retina development","17/2715","88/18986",0.193181818181818,1.35092081031308,1.34780055983726,0.11824768729614,0.408377779112786,0.350440867684427,"CRB2/ZHX2/HIPK2/ATP2B2/SOX9/TGFB2/PER1/ATP8A2/SMARCA4/DLX1/CALB1/HES1/RPGRIP1L/ATOH7/RS1/THRB/SOX8",17
"GO:0032024","positive regulation of insulin secretion","17/2715","88/18986",0.193181818181818,1.35092081031308,1.34780055983726,0.11824768729614,0.408377779112786,0.350440867684427,"DYNLL1/VSNL1/SNAP25/MPC2/PRKCB/ACSL4/SOX4/ITPR1/PRKAR1A/GPLD1/PPP3CB/RBP4/CHRM3/CRH/RPH3AL/SIRT3/GCK",17
"GO:0071347","cellular response to interleukin-1","17/2715","88/18986",0.193181818181818,1.35092081031308,1.34780055983726,0.11824768729614,0.408377779112786,0.350440867684427,"EGR1/SOX9/RBMX/MAP2K7/IKBKB/GBP1/NFKBIA/TRAF6/IL1R1/RORA/INHBB/AKAP12/MAPK13/HES1/MAP3K7/CCL5/PTGIS",17
"GO:0010569","regulation of double-strand break repair via homologous recombination","16/2715","82/18986",0.195121951219512,1.36448816421866,1.35112832113933,0.118694839979959,0.408745840661093,0.350756712020105,"TERF2IP/ZNF365/CREBBP/EPC1/PELI1/BRD8/UBQLN4/EP400/C1QBP/HELQ/ACTR2/ING3/CSNK2A1/SPIDR/TIMELESS/MBTD1",16
"GO:0061333","renal tubule morphogenesis","16/2715","82/18986",0.195121951219512,1.36448816421866,1.35112832113933,0.118694839979959,0.408745840661093,0.350756712020105,"MEF2C/DCHS1/LZTS2/CTNS/SOX9/BCL2/PTCH1/GLI3/GREB1L/HES1/FGF8/AGT/PAX2/NPNT/FOXD1/SOX8",16
"GO:0072028","nephron morphogenesis","16/2715","82/18986",0.195121951219512,1.36448816421866,1.35112832113933,0.118694839979959,0.408745840661093,0.350756712020105,"DCHS1/LZTS2/BMP7/CTNS/SOX9/BCL2/PTCH1/GLI3/GREB1L/HES1/FGF8/AGT/PAX2/NPNT/FOXD1/SOX8",16
"GO:0043525","positive regulation of neuron apoptotic process","14/2715","70/18986",0.2,1.39860036832413,1.3647564583548,0.118698031458197,0.408745840661093,0.350756712020105,"MCL1/HTR2A/CDC42/MAP2K4/TGFB2/SRPK2/ASCL1/EPHA7/FBXW7/TP53/CASP10/ATM/PHB1/ITGA1",14
"GO:2000144","positive regulation of DNA-templated transcription initiation","14/2715","70/18986",0.2,1.39860036832413,1.3647564583548,0.118698031458197,0.408745840661093,0.350756712020105,"MED16/SUB1/MED21/MED7/MED13/TAF9/NFKBIA/MED14/DHX36/TP53/MED8/MED26/MED6/ERCC1",14
"GO:0045732","positive regulation of protein catabolic process","37/2715","213/18986",0.173708920187793,1.21474679877917,1.28745706661118,0.118751423181539,0.408745840661093,0.350756712020105,"UBXN2A/FOXO1/ADAM9/VPS35/EZR/NSF/SOX9/PSMD10/AXIN2/MAPK9/TNFRSF1B/VGLL4/RCHY1/LRRK2/GGA1/NRDC/GPLD1/RDX/PSMC2/HSPA1B/FBXW7/C4BPA/PABIR1/SUMO1/RHBDD3/CD81/HSPA1A/BBS7/FBXO22/GGA3/ATXN3L/TNFAIP3/IDE/NEDD4L/CSNK2A1/DCAF1/CAV1",37
"GO:0009123","nucleoside monophosphate metabolic process","15/2715","76/18986",0.197368421052632,1.38019773189881,1.35660573468752,0.118868038651163,0.408919297309712,0.350905560222815,"MPP1/PRPS2/DPYS/MAGI3/HPRT1/DGUOK/GDA/GART/ADK/TJP2/AK4/UPRT/AK9/NUDT2/GMPR2",15
"GO:0000725","recombinational repair","34/2715","194/18986",0.175257731958763,1.22557764234588,1.2900112908905,0.119209061822535,0.409864118459997,0.351716338773087,"TERF2IP/XRCC6/ZNF365/CREBBP/PSMD14/SAMHD1/RPA3/SLF2/EPC1/AUNIP/MCM6/RAD51C/PELI1/UBE2N/BRD8/UBQLN4/EP400/RECQL4/C1QBP/HELQ/MCM4/ACTR2/RAD54B/UHRF1/SFPQ/ATM/SLF1/RPA1/ING3/FEN1/CSNK2A1/SPIDR/TIMELESS/MBTD1",34
"GO:0010948","negative regulation of cell cycle process","55/2715","329/18986",0.167173252279635,1.1690428610612,1.26344683825734,0.11944570361888,0.410449204143896,0.352218417841103,"BCL6/PIDD1/TAOK1/DYNC1LI1/ZFP36L1/CTDSP2/BMP7/MBTPS2/TRIM37/ZNF207/IK/MAP3K20/JADE1/BRSK1/RBL1/SOX2/ZFP36L2/KLF4/FAM107A/CTDSP1/GTSE1/BCL2/MSH2/CCNB1/RNASEH2B/MAD2L1BP/TOM1L1/CCAR2/ATR/FEM1B/RINT1/MUC1/LYN/EME2/NPM1/CEP63/PABIR1/SPDL1/KANK2/BABAM2/CACNB4/MAD2L1/PCID2/TP53/FOXN3/ATM/CHMP2A/MBTPS1/TEX14/ATRX/RPS27L/TIMELESS/BRIP1/CLSPN/ZW10",55
"GO:0000724","double-strand break repair via homologous recombination","33/2715","188/18986",0.175531914893617,1.22749500411426,1.28049551293756,0.121345109467229,0.416744188520654,0.357620327298184,"TERF2IP/ZNF365/CREBBP/PSMD14/SAMHD1/RPA3/SLF2/EPC1/AUNIP/MCM6/RAD51C/PELI1/UBE2N/BRD8/UBQLN4/EP400/RECQL4/C1QBP/HELQ/MCM4/ACTR2/RAD54B/UHRF1/SFPQ/ATM/SLF1/RPA1/ING3/FEN1/CSNK2A1/SPIDR/TIMELESS/MBTD1",33
"GO:0002360","T cell lineage commitment","9/2715","41/18986",0.219512195121951,1.53504918474599,1.40094609617654,0.122024498705866,0.417683636091309,0.358426494623252,"BCL2/MTOR/TOX/LGALS1/TP53/BRAF/IL6ST/RHOA/SOCS3",9
"GO:0009187","cyclic nucleotide metabolic process","9/2715","41/18986",0.219512195121951,1.53504918474599,1.40094609617654,0.122024498705866,0.417683636091309,0.358426494623252,"GUCY1B1/PDE4C/EPHA2/ADCY1/PDE1A/CACNB4/RORA/GUCY1A2/PDE10A",9
"GO:0010762","regulation of fibroblast migration","9/2715","41/18986",0.219512195121951,1.53504918474599,1.40094609617654,0.122024498705866,0.417683636091309,0.358426494623252,"ITGB1BP1/AQP1/GNA12/ARHGEF7/AKAP12/PTK2/BRAF/SDC4/WDPCP",9
"GO:0017004","cytochrome complex assembly","9/2715","41/18986",0.219512195121951,1.53504918474599,1.40094609617654,0.122024498705866,0.417683636091309,0.358426494623252,"COA8/UQCRFS1/COA1/SCO1/SLC25A46/FASTKD3/UQCC5/COA5/UQCC1",9
"GO:0072210","metanephric nephron development","9/2715","41/18986",0.219512195121951,1.53504918474599,1.40094609617654,0.122024498705866,0.417683636091309,0.358426494623252,"AQP1/EGR1/SOX9/RET/PDGFRA/HES1/PAX2/FOXD1/SOX8",9
"GO:1904861","excitatory synapse assembly","9/2715","41/18986",0.219512195121951,1.53504918474599,1.40094609617654,0.122024498705866,0.417683636091309,0.358426494623252,"PTPN13/FGFR1/NRXN2/NRXN1/LRRC4/SHANK3/PLXNB2/CRIPT/SRGAP2",9
"GO:0060972","left/right pattern formation","26/2715","144/18986",0.180555555555556,1.26262533251484,1.29222297046969,0.122096643871789,0.41769904482454,0.35843971730607,"DVL2/MEF2C/NOMO3/ASB2/OVOL2/NOTCH2/IFT25/GJA1/APLNR/NEK8/TBX6/MKKS/ARL6/DAAM2/BBS7/FOXF1/DNAAF11/TBX3/ENG/DYNC2LI1/RIPPLY2/CFC1/RPGRIP1L/FGF8/CFAP52/MICAL2",26
"GO:0001776","leukocyte homeostasis","21/2715","113/18986",0.185840707964602,1.29958441304454,1.30473123921881,0.122780623666883,0.418077215492357,0.358764236571664,"PRDX2/ITPKB/MEF2C/PPP2R3C/KITLG/SH2B2/PPP2CA/BCL2/TCIRG1/LGALS9/LYN/FLT3/PPP3CB/GPAM/RPS6/SIVA1/TNFAIP3/SKIL/TRAF3IP2/CORO1A/SLC7A11",21
"GO:0042593","glucose homeostasis","45/2715","265/18986",0.169811320754717,1.18749087876577,1.25551427547178,0.122817093350801,0.418077215492357,0.358764236571664,"ZBTB20/DYNLL1/VSNL1/IGFBP5/FOXO1/MPC2/RAF1/RRAGA/COL1A1/STK11/PTPRN2/SLC12A7/PTCH1/STXBP4/INSR/SOX4/PPP3CA/KLF15/CARTPT/GPLD1/NOX4/GPI/BACE2/EFNA5/PPP3CB/SMARCA4/SELENOT/PPARGC1A/SERPINF1/RBP4/INPP5K/CRH/RPH3AL/RPS6/FBN1/FKBP1B/GCK/SESN3/MUSTN1/SLC9B2/HECTD4/CYB5R4/PAX2/HK2/CCN4",45
"GO:0007517","muscle organ development","61/2715","369/18986",0.165311653116531,1.15602469468525,1.23633103220525,0.123808777584647,0.418077215492357,0.358764236571664,"NLN/ITGA7/MEF2C/NR2F2/HSPA8/LMNA/HDAC9/COPS2/ASB2/BMPR1A/EGR1/NACA/MAFF/YBX3/TCAP/MSX1/HLF/MYH14/FOXC1/DPF3/TLL2/TGFB2/BCL2/NRG1/PPP3CA/GJA1/NEGR1/PTCD2/MKX/FXR1/IGF1/TMEM182/ZFHX3/EFEMP2/KMT5B/FKBP1A/XK/PPP3CB/DDX17/VAMP5/ID3/DAG1/FBXO22/CHD7/TPM1/ENG/FLNB/MEGF10/FGFR2/RHOA/SKIL/MRTFB/ZFPM2/FLOT1/MUSTN1/FGF8/RCAN1/CACNA1S/COL6A3/CAV1/SOX8",61
"GO:0001845","phagolysosome assembly","5/2715","19/18986",0.263157894736842,1.84026364253174,1.49684263894439,0.123933744162985,0.418077215492357,0.358764236571664,"RAB14/RAB20/ARL8B/CORO1A/PIKFYVE",5
"GO:0006144","purine nucleobase metabolic process","5/2715","19/18986",0.263157894736842,1.84026364253174,1.49684263894439,0.123933744162985,0.418077215492357,0.358764236571664,"HPRT1/GDA/GART/ADK/GMPR2",5
"GO:0021692","cerebellar Purkinje cell layer morphogenesis","5/2715","19/18986",0.263157894736842,1.84026364253174,1.49684263894439,0.123933744162985,0.418077215492357,0.358764236571664,"WHRN/AGTPBP1/SLC25A46/RORA/TTLL1",5
"GO:0030540","female genitalia development","5/2715","19/18986",0.263157894736842,1.84026364253174,1.49684263894439,0.123933744162985,0.418077215492357,0.358764236571664,"ESR1/CHD7/TBX3/RBP4/SRD5A1",5
"GO:0030575","nuclear body organization","5/2715","19/18986",0.263157894736842,1.84026364253174,1.49684263894439,0.123933744162985,0.418077215492357,0.358764236571664,"NEAT1/HIPK2/SRPK2/VRK1/SUMO1",5
"GO:0030812","negative regulation of nucleotide catabolic process","5/2715","19/18986",0.263157894736842,1.84026364253174,1.49684263894439,0.123933744162985,0.418077215492357,0.358764236571664,"DDIT4/FLCN/PPP2CA/PPARA/TIGAR",5
"GO:0033122","negative regulation of purine nucleotide catabolic process","5/2715","19/18986",0.263157894736842,1.84026364253174,1.49684263894439,0.123933744162985,0.418077215492357,0.358764236571664,"DDIT4/FLCN/PPP2CA/PPARA/TIGAR",5
"GO:0035338","long-chain fatty-acyl-CoA biosynthetic process","5/2715","19/18986",0.263157894736842,1.84026364253174,1.49684263894439,0.123933744162985,0.418077215492357,0.358764236571664,"ACSL4/ACSL3/ELOVL6/ACSL6/ACSBG1",5
"GO:0036342","post-anal tail morphogenesis","5/2715","19/18986",0.263157894736842,1.84026364253174,1.49684263894439,0.123933744162985,0.418077215492357,0.358764236571664,"SCRIB/DCHS1/EPHA2/CHST11/RIPPLY2",5
"GO:0045820","negative regulation of glycolytic process","5/2715","19/18986",0.263157894736842,1.84026364253174,1.49684263894439,0.123933744162985,0.418077215492357,0.358764236571664,"DDIT4/FLCN/PPP2CA/PPARA/TIGAR",5
"GO:0055064","chloride ion homeostasis","5/2715","19/18986",0.263157894736842,1.84026364253174,1.49684263894439,0.123933744162985,0.418077215492357,0.358764236571664,"WNK1/SLC12A7/SLC12A5/KCNQ1/CA12",5
"GO:0061098","positive regulation of protein tyrosine kinase activity","5/2715","19/18986",0.263157894736842,1.84026364253174,1.49684263894439,0.123933744162985,0.418077215492357,0.358764236571664,"SRCIN1/GPRC5B/NOX4/FBXW7/EPHA4",5
