"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032303","regulation of icosanoid secretion","1/199","22/18986",0.0454545454545455,4.33668341708543,1.61162683924033,0.207003845252268,0.530812368076349,0.468812536297003,"MIF",1
"GO:0034104","negative regulation of tissue remodeling","1/199","22/18986",0.0454545454545455,4.33668341708543,1.61162683924033,0.207003845252268,0.530812368076349,0.468812536297003,"CD38",1
"GO:0046128","purine ribonucleoside metabolic process","1/199","22/18986",0.0454545454545455,4.33668341708543,1.61162683924033,0.207003845252268,0.530812368076349,0.468812536297003,"APRT",1
"GO:0072111","cell proliferation involved in kidney development","1/199","22/18986",0.0454545454545455,4.33668341708543,1.61162683924033,0.207003845252268,0.530812368076349,0.468812536297003,"STAT1",1
"GO:0072202","cell differentiation involved in metanephros development","1/199","22/18986",0.0454545454545455,4.33668341708543,1.61162683924033,0.207003845252268,0.530812368076349,0.468812536297003,"STAT1",1
"GO:0072234","metanephric nephron tubule development","1/199","22/18986",0.0454545454545455,4.33668341708543,1.61162683924033,0.207003845252268,0.530812368076349,0.468812536297003,"STAT1",1
"GO:0097502","mannosylation","1/199","22/18986",0.0454545454545455,4.33668341708543,1.61162683924033,0.207003845252268,0.530812368076349,0.468812536297003,"DPM3",1
"GO:0141087","positive regulation of inflammasome-mediated signaling pathway","1/199","22/18986",0.0454545454545455,4.33668341708543,1.61162683924033,0.207003845252268,0.530812368076349,0.468812536297003,"GBP5",1
"GO:1900242","regulation of synaptic vesicle endocytosis","1/199","22/18986",0.0454545454545455,4.33668341708543,1.61162683924033,0.207003845252268,0.530812368076349,0.468812536297003,"LRRK2",1
"GO:1900273","positive regulation of long-term synaptic potentiation","1/199","22/18986",0.0454545454545455,4.33668341708543,1.61162683924033,0.207003845252268,0.530812368076349,0.468812536297003,"MME",1
"GO:1902774","late endosome to lysosome transport","1/199","22/18986",0.0454545454545455,4.33668341708543,1.61162683924033,0.207003845252268,0.530812368076349,0.468812536297003,"LRRK2",1
"GO:1905146","lysosomal protein catabolic process","1/199","22/18986",0.0454545454545455,4.33668341708543,1.61162683924033,0.207003845252268,0.530812368076349,0.468812536297003,"DPP7",1
"GO:0042440","pigment metabolic process","2/199","81/18986",0.0246913580246914,2.35572926360196,1.25843346941341,0.208496503753438,0.533524942868547,0.471208277513121,"TSPO/SLC25A39",2
"GO:0046928","regulation of neurotransmitter secretion","2/199","81/18986",0.0246913580246914,2.35572926360196,1.25843346941341,0.208496503753438,0.533524942868547,0.471208277513121,"LRRK2/OTOF",2
"GO:0014823","response to activity","2/199","82/18986",0.024390243902439,2.32700085794828,1.23937975220723,0.212333362806959,0.542777158675289,0.479379818003869,"CDK1/METRNL",2
"GO:0031333","negative regulation of protein-containing complex assembly","3/199","152/18986",0.0197368421052632,1.88303358899762,1.12494387607985,0.2138849165887,0.543070965055319,0.479639307274439,"STMN1/ABHD17A/NOP53",3
"GO:0002689","negative regulation of leukocyte chemotaxis","1/199","23/18986",0.0434782608695652,4.14813196416867,1.55477105088746,0.215325203341004,0.543070965055319,0.479639307274439,"MIF",1
"GO:0019430","removal of superoxide radicals","1/199","23/18986",0.0434782608695652,4.14813196416867,1.55477105088746,0.215325203341004,0.543070965055319,0.479639307274439,"MPO",1
"GO:0030449","regulation of complement activation","1/199","23/18986",0.0434782608695652,4.14813196416867,1.55477105088746,0.215325203341004,0.543070965055319,0.479639307274439,"SERPING1",1
"GO:0046033","AMP metabolic process","1/199","23/18986",0.0434782608695652,4.14813196416867,1.55477105088746,0.215325203341004,0.543070965055319,0.479639307274439,"APRT",1
"GO:0046426","negative regulation of receptor signaling pathway via JAK-STAT","1/199","23/18986",0.0434782608695652,4.14813196416867,1.55477105088746,0.215325203341004,0.543070965055319,0.479639307274439,"PARP14",1
"GO:0046794","transport of virus","1/199","23/18986",0.0434782608695652,4.14813196416867,1.55477105088746,0.215325203341004,0.543070965055319,0.479639307274439,"SIGLEC1",1
"GO:0060352","cell adhesion molecule production","1/199","23/18986",0.0434782608695652,4.14813196416867,1.55477105088746,0.215325203341004,0.543070965055319,0.479639307274439,"FUT7",1
"GO:0061318","renal filtration cell differentiation","1/199","23/18986",0.0434782608695652,4.14813196416867,1.55477105088746,0.215325203341004,0.543070965055319,0.479639307274439,"CD24",1
"GO:0072112","podocyte differentiation","1/199","23/18986",0.0434782608695652,4.14813196416867,1.55477105088746,0.215325203341004,0.543070965055319,0.479639307274439,"CD24",1
"GO:0098743","cell aggregation","1/199","23/18986",0.0434782608695652,4.14813196416867,1.55477105088746,0.215325203341004,0.543070965055319,0.479639307274439,"LTF",1
"GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator","1/199","23/18986",0.0434782608695652,4.14813196416867,1.55477105088746,0.215325203341004,0.543070965055319,0.479639307274439,"MIF",1
"GO:2000831","regulation of steroid hormone secretion","1/199","23/18986",0.0434782608695652,4.14813196416867,1.55477105088746,0.215325203341004,0.543070965055319,0.479639307274439,"TSPO",1
"GO:0032392","DNA geometric change","2/199","83/18986",0.0240963855421687,2.29896470303324,1.22060220554202,0.21617711266313,0.544659788989036,0.481042553737582,"TOP2A/CDC45",2
"GO:0010563","negative regulation of phosphorus metabolic process","5/199","306/18986",0.0163398692810458,1.558938483266,1.01447047204289,0.218765193944816,0.547520401448538,0.483569041557303,"TSPO/FKBP8/PARP14/HSPB1/CDKN1C",5
"GO:0045936","negative regulation of phosphate metabolic process","5/199","306/18986",0.0163398692810458,1.558938483266,1.01447047204289,0.218765193944816,0.547520401448538,0.483569041557303,"TSPO/FKBP8/PARP14/HSPB1/CDKN1C",5
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","7/199","467/18986",0.0149892933618844,1.43008403903888,0.96851448715896,0.219756929576688,0.547520401448538,0.483569041557303,"UBE2C/IFI27/CDC20/SHARPIN/ELOB/NOP53/LRRK2",7
"GO:0070227","lymphocyte apoptotic process","2/199","84/18986",0.0238095238095238,2.27159607561618,1.20209298787,0.220027190879642,0.547520401448538,0.483569041557303,"SIVA1/MIF",2
"GO:0002440","production of molecular mediator of immune response","4/199","230/18986",0.0173913043478261,1.65925278566747,1.03525872846475,0.22209307482278,0.547520401448538,0.483569041557303,"MZB1/CD7/MIF/RSAD2",4
"GO:0048193","Golgi vesicle transport","5/199","308/18986",0.0162337662337662,1.54881550610194,0.999400741429998,0.222547878210788,0.547520401448538,0.483569041557303,"LMAN1/CORO7/VPS51/TRAPPC6A/LRRK2",5
"GO:0002922","positive regulation of humoral immune response","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"FCER2",1
"GO:0003081","regulation of systemic arterial blood pressure by renin-angiotensin","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"CTSG",1
"GO:0009162","deoxyribonucleoside monophosphate metabolic process","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"TYMS",1
"GO:0009220","pyrimidine ribonucleotide biosynthetic process","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"NME3",1
"GO:0032770","positive regulation of monooxygenase activity","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"FCER2",1
"GO:0033762","response to glucagon","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"CCNA2",1
"GO:0034114","regulation of heterotypic cell-cell adhesion","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"CEACAM6",1
"GO:0035024","negative regulation of Rho protein signal transduction","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"STMN1",1
"GO:0036120","cellular response to platelet-derived growth factor stimulus","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"CCNA2",1
"GO:0042790","nucleolar large rRNA transcription by RNA polymerase I","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"NOP53",1
"GO:0060252","positive regulation of glial cell proliferation","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"TSPO",1
"GO:0061615","glycolytic process through fructose-6-phosphate","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"GALK1",1
"GO:0071294","cellular response to zinc ion","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"TSPO",1
"GO:0072170","metanephric tubule development","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"STAT1",1
"GO:0072273","metanephric nephron morphogenesis","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"STAT1",1
"GO:0072311","glomerular epithelial cell differentiation","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"CD24",1
"GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"SIVA1",1
"GO:1903429","regulation of cell maturation","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"LRRK2",1
"GO:1990961","xenobiotic detoxification by transmembrane export across the plasma membrane","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"SLC22A18",1
"GO:2000193","positive regulation of fatty acid transport","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"MIF",1
"GO:2000810","regulation of bicellular tight junction assembly","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"GPBAR1",1
"GO:2001026","regulation of endothelial cell chemotaxis","1/199","24/18986",0.0416666666666667,3.97529313232831,1.50105439627093,0.223559674919085,0.547520401448538,0.483569041557303,"HSPB1",1
"GO:0006457","protein folding","4/199","231/18986",0.0173160173160173,1.6520698731754,1.02623001441651,0.224310561582956,0.548811683075347,0.484709499185922,"TXNDC5/LMAN1/FKBP8/HSPB1",4
"GO:0009411","response to UV","3/199","157/18986",0.0191082802547771,1.82306436641808,1.0657936283929,0.227593421151453,0.553662932022178,0.488994113599136,"PCLAF/TP53I13/MME",3
"GO:0048678","response to axon injury","2/199","86/18986",0.0232558139534884,2.21876825990417,1.16584974019587,0.227744137057225,0.553662932022178,0.488994113599136,"CDK1/TSPO",2
"GO:0050810","regulation of steroid biosynthetic process","2/199","86/18986",0.0232558139534884,2.21876825990417,1.16584974019587,0.227744137057225,0.553662932022178,0.488994113599136,"TSPO/C7orf50",2
"GO:0050871","positive regulation of B cell activation","2/199","86/18986",0.0232558139534884,2.21876825990417,1.16584974019587,0.227744137057225,0.553662932022178,0.488994113599136,"CD38/MIF",2
"GO:0150076","neuroinflammatory response","2/199","86/18986",0.0232558139534884,2.21876825990417,1.16584974019587,0.227744137057225,0.553662932022178,0.488994113599136,"LRRK2/MMP8",2
"GO:0009100","glycoprotein metabolic process","6/199","392/18986",0.0153061224489796,1.46031176289611,0.9477893285516,0.229800238184932,0.553662932022178,0.488994113599136,"GBGT1/FUT7/B3GNT8/ITM2C/DPM3/PTX3",6
"GO:0002705","positive regulation of leukocyte mediated immunity","3/199","158/18986",0.0189873417721519,1.81152598435214,1.05422181793414,0.230355485138273,0.553662932022178,0.488994113599136,"CD7/FCER2/RSAD2",3
"GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","2/199","87/18986",0.0229885057471264,2.193265176457,1.14810154578709,0.231609934073255,0.553662932022178,0.488994113599136,"HERC5/ADAM17",2
"GO:0044773","mitotic DNA damage checkpoint signaling","2/199","87/18986",0.0229885057471264,2.193265176457,1.14810154578709,0.231609934073255,0.553662932022178,0.488994113599136,"CDK1/NOP53",2
"GO:0010561","negative regulation of glycoprotein biosynthetic process","1/199","25/18986",0.04,3.81628140703518,1.45016879101919,0.231708162667798,0.553662932022178,0.488994113599136,"ITM2C",1
"GO:0014829","vascular associated smooth muscle contraction","1/199","25/18986",0.04,3.81628140703518,1.45016879101919,0.231708162667798,0.553662932022178,0.488994113599136,"CD38",1
"GO:0038095","Fc-epsilon receptor signaling pathway","1/199","25/18986",0.04,3.81628140703518,1.45016879101919,0.231708162667798,0.553662932022178,0.488994113599136,"FCER2",1
"GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","1/199","25/18986",0.04,3.81628140703518,1.45016879101919,0.231708162667798,0.553662932022178,0.488994113599136,"PARP14",1
"GO:0046697","decidualization","1/199","25/18986",0.04,3.81628140703518,1.45016879101919,0.231708162667798,0.553662932022178,0.488994113599136,"TPPP3",1
"GO:0050999","regulation of nitric-oxide synthase activity","1/199","25/18986",0.04,3.81628140703518,1.45016879101919,0.231708162667798,0.553662932022178,0.488994113599136,"FCER2",1
"GO:0071450","cellular response to oxygen radical","1/199","25/18986",0.04,3.81628140703518,1.45016879101919,0.231708162667798,0.553662932022178,0.488994113599136,"MPO",1
"GO:0071451","cellular response to superoxide","1/199","25/18986",0.04,3.81628140703518,1.45016879101919,0.231708162667798,0.553662932022178,0.488994113599136,"MPO",1
"GO:0072243","metanephric nephron epithelium development","1/199","25/18986",0.04,3.81628140703518,1.45016879101919,0.231708162667798,0.553662932022178,0.488994113599136,"STAT1",1
"GO:0090335","regulation of brown fat cell differentiation","1/199","25/18986",0.04,3.81628140703518,1.45016879101919,0.231708162667798,0.553662932022178,0.488994113599136,"METRNL",1
"GO:1901623","regulation of lymphocyte chemotaxis","1/199","25/18986",0.04,3.81628140703518,1.45016879101919,0.231708162667798,0.553662932022178,0.488994113599136,"ADAM17",1
"GO:1901659","glycosyl compound biosynthetic process","1/199","25/18986",0.04,3.81628140703518,1.45016879101919,0.231708162667798,0.553662932022178,0.488994113599136,"APRT",1
"GO:1903579","negative regulation of ATP metabolic process","1/199","25/18986",0.04,3.81628140703518,1.45016879101919,0.231708162667798,0.553662932022178,0.488994113599136,"TSPO",1
"GO:1904030","negative regulation of cyclin-dependent protein kinase activity","1/199","25/18986",0.04,3.81628140703518,1.45016879101919,0.231708162667798,0.553662932022178,0.488994113599136,"CDKN1C",1
"GO:2000209","regulation of anoikis","1/199","25/18986",0.04,3.81628140703518,1.45016879101919,0.231708162667798,0.553662932022178,0.488994113599136,"CEACAM6",1
"GO:0045807","positive regulation of endocytosis","3/199","159/18986",0.0188679245283019,1.80013273916754,1.04273310768666,0.233123838409174,0.556503793245245,0.491503157162081,"CFP/PTX3/LRRK2",3
"GO:0001933","negative regulation of protein phosphorylation","4/199","236/18986",0.0169491525423729,1.61706839281152,0.981729380544518,0.235483025408947,0.557703105609415,0.492562387702049,"FKBP8/PARP14/HSPB1/CDKN1C",4
"GO:0097191","extrinsic apoptotic signaling pathway","4/199","236/18986",0.0169491525423729,1.61706839281152,0.981729380544518,0.235483025408947,0.557703105609415,0.492562387702049,"IFI27/SIVA1/ITM2C/IFI6",4
"GO:0042327","positive regulation of phosphorylation","7/199","479/18986",0.0146137787056367,1.3942572990212,0.899461560056154,0.238190562389777,0.557703105609415,0.492562387702049,"TPX2/PARP14/MIF/LRRK2/ADAM17/LTF/CD24",7
"GO:0018210","peptidyl-threonine modification","2/199","89/18986",0.0224719101123595,2.14397831855909,1.11331865572395,0.239353577071621,0.557703105609415,0.492562387702049,"CDK1/LRRK2",2
"GO:0001783","B cell apoptotic process","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"MIF",1
"GO:0001835","blastocyst hatching","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"STMN3",1
"GO:0002053","positive regulation of mesenchymal cell proliferation","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"STAT1",1
"GO:0007039","protein catabolic process in the vacuole","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"DPP7",1
"GO:0009435","NAD biosynthetic process","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"NAPRT",1
"GO:0016082","synaptic vesicle priming","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"RPH3A",1
"GO:0019985","translesion synthesis","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"PCLAF",1
"GO:0022038","corpus callosum development","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"C12orf57",1
"GO:0033622","integrin activation","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"MZB1",1
"GO:0034138","toll-like receptor 3 signaling pathway","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"OAS1",1
"GO:0035188","hatching","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"STMN3",1
"GO:0035988","chondrocyte proliferation","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"LTF",1
"GO:0036119","response to platelet-derived growth factor","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"CCNA2",1
"GO:0043931","ossification involved in bone maturation","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"LTF",1
"GO:0050860","negative regulation of T cell receptor signaling pathway","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"GBP1",1
"GO:0070536","protein K63-linked deubiquitination","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"NOP53",1
"GO:0071684","organism emergence from protective structure","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"STMN3",1
"GO:0090128","regulation of synapse maturation","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"CDC20",1
"GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"FUT7",1
"GO:2000273","positive regulation of signaling receptor activity","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"ADAM17",1
"GO:2000773","negative regulation of cellular senescence","1/199","26/18986",0.0384615384615385,3.66950135291844,1.4018475082943,0.23977155993741,0.557703105609415,0.492562387702049,"MIF",1
"GO:0001666","response to hypoxia","5/199","317/18986",0.0157728706624606,1.50484282611797,0.93288565242199,0.239808966747617,0.557703105609415,0.492562387702049,"CCNA2/CD38/NOP53/ADAM17/CD24",5
"GO:0019318","hexose metabolic process","4/199","238/18986",0.0168067226890756,1.60347958278789,0.964221272928382,0.239989600457841,0.557703105609415,0.492562387702049,"FUT7/GALK1/FUOM/OAS1",4
"GO:1903050","regulation of proteolysis involved in protein catabolic process","4/199","238/18986",0.0168067226890756,1.60347958278789,0.964221272928382,0.239989600457841,0.557703105609415,0.492562387702049,"CDC20/ELOB/NOP53/LRRK2",4
"GO:0070371","ERK1 and ERK2 cascade","5/199","319/18986",0.0156739811912226,1.49540807485704,0.918383939129876,0.243694577513037,0.564512852896047,0.498576744354206,"CDK1/GPBAR1/MARCO/MIF/GBP1",5
"GO:0044774","mitotic DNA integrity checkpoint signaling","2/199","91/18986",0.021978021978022,2.09685791595339,1.0794455571219,0.247109939292906,0.564512852896047,0.498576744354206,"CDK1/NOP53",2
"GO:0071103","DNA conformation change","2/199","91/18986",0.021978021978022,2.09685791595339,1.0794455571219,0.247109939292906,0.564512852896047,0.498576744354206,"TOP2A/CDC45",2
"GO:0000244","spliceosomal tri-snRNP complex assembly","1/199","27/18986",0.037037037037037,3.53359389540294,1.35585826869807,0.247750750843131,0.564512852896047,0.498576744354206,"TSSC4",1
"GO:0002070","epithelial cell maturation","1/199","27/18986",0.037037037037037,3.53359389540294,1.35585826869807,0.247750750843131,0.564512852896047,0.498576744354206,"TYMS",1
"GO:0009312","oligosaccharide biosynthetic process","1/199","27/18986",0.037037037037037,3.53359389540294,1.35585826869807,0.247750750843131,0.564512852896047,0.498576744354206,"FUT7",1
"GO:0030325","adrenal gland development","1/199","27/18986",0.037037037037037,3.53359389540294,1.35585826869807,0.247750750843131,0.564512852896047,0.498576744354206,"TSPO",1
"GO:0035313","wound healing, spreading of epidermal cells","1/199","27/18986",0.037037037037037,3.53359389540294,1.35585826869807,0.247750750843131,0.564512852896047,0.498576744354206,"ADAM17",1
"GO:0042026","protein refolding","1/199","27/18986",0.037037037037037,3.53359389540294,1.35585826869807,0.247750750843131,0.564512852896047,0.498576744354206,"HSPB1",1
"GO:0042104","positive regulation of activated T cell proliferation","1/199","27/18986",0.037037037037037,3.53359389540294,1.35585826869807,0.247750750843131,0.564512852896047,0.498576744354206,"CD24",1
"GO:0042278","purine nucleoside metabolic process","1/199","27/18986",0.037037037037037,3.53359389540294,1.35585826869807,0.247750750843131,0.564512852896047,0.498576744354206,"APRT",1
"GO:0042730","fibrinolysis","1/199","27/18986",0.037037037037037,3.53359389540294,1.35585826869807,0.247750750843131,0.564512852896047,0.498576744354206,"SERPING1",1
"GO:0042983","amyloid precursor protein biosynthetic process","1/199","27/18986",0.037037037037037,3.53359389540294,1.35585826869807,0.247750750843131,0.564512852896047,0.498576744354206,"ITM2C",1
"GO:0042984","regulation of amyloid precursor protein biosynthetic process","1/199","27/18986",0.037037037037037,3.53359389540294,1.35585826869807,0.247750750843131,0.564512852896047,0.498576744354206,"ITM2C",1
"GO:0046037","GMP metabolic process","1/199","27/18986",0.037037037037037,3.53359389540294,1.35585826869807,0.247750750843131,0.564512852896047,0.498576744354206,"APRT",1
"GO:0046618","xenobiotic export from cell","1/199","27/18986",0.037037037037037,3.53359389540294,1.35585826869807,0.247750750843131,0.564512852896047,0.498576744354206,"SLC22A18",1
"GO:0048207","vesicle targeting, rough ER to cis-Golgi","1/199","27/18986",0.037037037037037,3.53359389540294,1.35585826869807,0.247750750843131,0.564512852896047,0.498576744354206,"TRAPPC6A",1
"GO:0048208","COPII vesicle coating","1/199","27/18986",0.037037037037037,3.53359389540294,1.35585826869807,0.247750750843131,0.564512852896047,0.498576744354206,"TRAPPC6A",1
"GO:0048245","eosinophil chemotaxis","1/199","27/18986",0.037037037037037,3.53359389540294,1.35585826869807,0.247750750843131,0.564512852896047,0.498576744354206,"CCL3L1",1
"GO:0072010","glomerular epithelium development","1/199","27/18986",0.037037037037037,3.53359389540294,1.35585826869807,0.247750750843131,0.564512852896047,0.498576744354206,"CD24",1
"GO:1905564","positive regulation of vascular endothelial cell proliferation","1/199","27/18986",0.037037037037037,3.53359389540294,1.35585826869807,0.247750750843131,0.564512852896047,0.498576744354206,"ADAM17",1
"GO:0001822","kidney development","5/199","322/18986",0.015527950310559,1.48147570148881,0.896815423740522,0.249554529235659,0.567230363312553,0.500976844704906,"UPK3A/MME/STAT1/LRRK2/CD24",5
"GO:0009101","glycoprotein biosynthetic process","5/199","322/18986",0.015527950310559,1.48147570148881,0.896815423740522,0.249554529235659,0.567230363312553,0.500976844704906,"GBGT1/FUT7/B3GNT8/ITM2C/DPM3",5
"GO:0032273","positive regulation of protein polymerization","2/199","92/18986",0.0217391304347826,2.07406598208433,1.06283547372105,0.250991672695944,0.567230363312553,0.500976844704906,"CDC42EP2/TPPP3",2
"GO:0097529","myeloid leukocyte migration","4/199","243/18986",0.0164609053497942,1.57048617573464,0.921153126182275,0.251342215459319,0.567230363312553,0.500976844704906,"FUT7/MIF/CTSG/CCL3L1",4
"GO:0070507","regulation of microtubule cytoskeleton organization","3/199","166/18986",0.0180722891566265,1.72422352727493,0.96453942753066,0.252660867197055,0.567230363312553,0.500976844704906,"TPX2/STMN1/STMN3",3
"GO:0070665","positive regulation of leukocyte proliferation","3/199","166/18986",0.0180722891566265,1.72422352727493,0.96453942753066,0.252660867197055,0.567230363312553,0.500976844704906,"CD38/MIF/CD24",3
"GO:2001234","negative regulation of apoptotic signaling pathway","4/199","244/18986",0.0163934426229508,1.56404975698163,0.912656779246755,0.253626626820277,0.567230363312553,0.500976844704906,"HSPB1/MIF/LRRK2/IFI6",4
"GO:0019646","aerobic electron transport chain","2/199","93/18986",0.021505376344086,2.05176419733074,1.04643562482094,0.254875144504638,0.567230363312553,0.500976844704906,"NDUFS7/NDUFB7",2
"GO:0033273","response to vitamin","2/199","93/18986",0.021505376344086,2.05176419733074,1.04643562482094,0.254875144504638,0.567230363312553,0.500976844704906,"TYMS/TSPO",2
"GO:0050886","endocrine process","2/199","93/18986",0.021505376344086,2.05176419733074,1.04643562482094,0.254875144504638,0.567230363312553,0.500976844704906,"TSPO/CTSG",2
"GO:2000106","regulation of leukocyte apoptotic process","2/199","93/18986",0.021505376344086,2.05176419733074,1.04643562482094,0.254875144504638,0.567230363312553,0.500976844704906,"MIF/ADAM17",2
"GO:0045862","positive regulation of proteolysis","5/199","325/18986",0.0153846153846154,1.46780054116738,0.875463542503551,0.255450657785055,0.567230363312553,0.500976844704906,"CDC20/ELOB/RCN3/NOP53/LRRK2",5
"GO:2000116","regulation of cysteine-type endopeptidase activity","3/199","167/18986",0.0179640718562874,1.71389883549484,0.953673597296998,0.255472058185022,0.567230363312553,0.500976844704906,"BIRC5/LTF/IFI6",3
"GO:0000303","response to superoxide","1/199","28/18986",0.0357142857142857,3.40739411342426,1.31199769400556,0.255646610360099,0.567230363312553,0.500976844704906,"MPO",1
"GO:0006506","GPI anchor biosynthetic process","1/199","28/18986",0.0357142857142857,3.40739411342426,1.31199769400556,0.255646610360099,0.567230363312553,0.500976844704906,"DPM3",1
"GO:0007141","male meiosis I","1/199","28/18986",0.0357142857142857,3.40739411342426,1.31199769400556,0.255646610360099,0.567230363312553,0.500976844704906,"CCNA1",1
"GO:0010758","regulation of macrophage chemotaxis","1/199","28/18986",0.0357142857142857,3.40739411342426,1.31199769400556,0.255646610360099,0.567230363312553,0.500976844704906,"MIF",1
"GO:0019359","nicotinamide nucleotide biosynthetic process","1/199","28/18986",0.0357142857142857,3.40739411342426,1.31199769400556,0.255646610360099,0.567230363312553,0.500976844704906,"NAPRT",1
"GO:0019363","pyridine nucleotide biosynthetic process","1/199","28/18986",0.0357142857142857,3.40739411342426,1.31199769400556,0.255646610360099,0.567230363312553,0.500976844704906,"NAPRT",1
"GO:0021544","subpallium development","1/199","28/18986",0.0357142857142857,3.40739411342426,1.31199769400556,0.255646610360099,0.567230363312553,0.500976844704906,"LRRK2",1
